"Pasta","Problema","Detalhe"
"D:\SHARED\GERAL\MANUTENÇÃO\ROTAS CO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\MANUTENÇÃO\ROTAS CO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\MANUTENÇÃO\ROTAS CO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\Minutas e Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Minutas e Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\Minutas e Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Minutas e Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\Minutas e Formulários\Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Minutas e Formulários\Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\Minutas e Formulários\Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Minutas e Formulários\Formulários","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\Minutas e Formulários\Minutas","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\GERAL\Minutas e Formulários\Minutas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Minutas e Formulários\Minutas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\Minutas e Formulários\Minutas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Minutas e Formulários\Minutas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\Modelo folhas  manutenção tino_paulo","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\Modelo folhas  manutenção tino_paulo","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Modelo folhas  manutenção tino_paulo","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\MODELOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\MODELOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\MODELOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\MODELOS\Ligações Ramal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\MODELOS\Ligações Ramal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\MODELOS\Ligações Ramal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\MODELOS\Taxa de Saneamento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\MODELOS\Taxa de Saneamento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\MODELOS\Taxa de Saneamento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFICIOS 2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFICIOS 2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFICIOS 2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFICIOS 2025","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFICIOS 2025","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFICIOS 2025","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFÍCIOS 2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFÍCIOS 2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\OFÍCIOS 2024-2025-2026\OFÍCIOS 2026","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\Outros","HERANCA_QUEBRADA","Heranca de permissoes desativada nesta pasta"
"D:\SHARED\GERAL\Pendente de validação","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\Pendente de validação","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\Pendente de validação","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\agosto","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\agosto","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\agosto","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\Documentos Vitor Ferreira","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\Documentos Vitor Ferreira","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\Documentos Vitor Ferreira","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\Manobrador de máquinas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\Manobrador de máquinas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\Manobrador de máquinas","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\OUTUBRO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\OUTUBRO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\OUTUBRO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\RH OUTSOURCING","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\RH OUTSOURCING","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\RH OUTSOURCING","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\RHAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\RHAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\RHAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\setembro","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\setembro","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\RH FOLGAS E FERIAS AO\setembro","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\SEDE","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\SEDE","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\SEDE","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\SEDE\Fiscalização","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\SEDE\Fiscalização","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\SEDE\Fiscalização","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\SEDE\Peças de procedimento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\SEDE\Peças de procedimento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\SEDE\Peças de procedimento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\GERAL\SEDE\PROJETO_EXECUCAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1167"
"D:\SHARED\GERAL\SEDE\PROJETO_EXECUCAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\GERAL\SEDE\PROJETO_EXECUCAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR CASTELÕES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR CASTELÕES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR CURRELOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR CURRELOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR PINHEIRO COJA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR PINHEIRO COJA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR TOURIZ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ETAR TOURIZ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ZIM ADIÇA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ARQUIVO DE PROCESSOS DE LICENCIAMENTO\ZIM ADIÇA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\cedência bens Municípios","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\cedência bens Municípios","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DARDAVAZ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DARDAVAZ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\BAM","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\BAM","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\CD com telas FINAIS OLIVEIRAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\CD com telas FINAIS OLIVEIRAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\controlo analitico","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\controlo analitico","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\EE","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\EE","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\PROJETO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\PROJETO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\renovação licença apa","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\renovação licença apa","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\TELAS FINAIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR DE TÁBUA\TELAS FINAIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR ESPARIZ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR ESPARIZ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR RIBEIRA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR RIBEIRA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR SANTA COMBA DÃO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR SANTA COMBA DÃO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR SANTA COMBA DÃO\ETAR SANTA COMBA DÃO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR SANTA COMBA DÃO\ETAR SANTA COMBA DÃO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR TOURIGO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR TOURIGO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR VASCO-MIDÕES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR VASCO-MIDÕES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR ZIM LAGEDO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR ZIM LAGEDO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR ZIM LAGEDO\FOTOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR ZIM LAGEDO\FOTOS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\ETAR ZONA SUL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\ETAR ZONA SUL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\PÓVOA DAS FORCADAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\PÓVOA DAS FORCADAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\renovações APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\renovações APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\Sao Miguel Outeiro- Tondela","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\Sao Miguel Outeiro- Tondela","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\VILA CHÃ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\VILA CHÃ","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\VILA CHÃ\2º pedido de renovação licença","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\VILA CHÃ\2º pedido de renovação licença","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\Licenciamentos\VILA CHÃ\pedido licença caducado","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\Licenciamentos\VILA CHÃ\pedido licença caducado","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\PLANEAMENTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\PLANEAMENTO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\PROCESSOS DIGITAIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\PROCESSOS DIGITAIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\PROCESSOS DIGITAIS\02 AINTAR 2021","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\PROCESSOS DIGITAIS\02 AINTAR 2021","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\PROCESSOS DIGITAIS\02 AINTAR 2021\Auditoria Touriz","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\PROCESSOS DIGITAIS\02 AINTAR 2021\Auditoria Touriz","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
